region_name,district_name,cluster_name,household_id
Central,Rakai,Kizinga,RAK-KIZ-JAC-M-181731
Central,Rakai,Kizinga,RAK-KIZ-OMA-M-175229
Central,Rakai,Kizinga,RAK-KIZ-NUW-M-181003
Central,Rakai,Kizinga,RAK-KIZ-TAM-F-163656
Central,Rakai,Kizinga,RAK-KIZ-LID-F-131019
Central,Rakai,Kizinga,RAK-KIZ-JAC-M-162202
Central,Rakai,Kizinga,RAK-KIZ-KES-F-110018
Central,Rakai,Kizinga,RAK-KIZ-APO-F-164846
Central,Rakai,Kizinga,RAK-KIZ-AGB-M-122258
Central,Rakai,Kizinga,RAK-KIZ-GIL-M-165429
East,Luuka,Kawanga,LUU-KAW-RIC-M-155905
South West,Mitooma,Kabarore,MIT-BUR-ADD-F-102534-5
Central,Rakai,Kizinga,Kizinga_B,Project assistant,RAK-KIZ-ZUB-M-180705,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.81971,45570.61868503472,45570.622999907406
Central,Rakai,Kizinga,Kizinga_B,Project assistant,RAK-KIZ-EDW-M-180500,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.75297,45571.63655215278,45571.64264244213
Central,Rakai,Kizinga,Kizinga_B,Project assistant,RAK-KIZ-BRA-M-180807,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,6.59921,45570.59637987269,45570.59996908565
Central,Rakai,Kizinga,Kizinga_B,Project assistant,RAK-KIZ-ROS-F-164329,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10.4167,45571.50331087963,45571.510621724534
Central,Rakai,Kizinga,Kizinga_B,Project assistant,RAK-KIZ-FRE-M-144520,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.53071,45571.49160868055,45571.499744988425
Central,Rakai,Kizinga,Kizinga_B,Project assistant,RAK-KIZ-DAF-F-143629,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.51441,45570.38298381944,45570.3875240162
Central,Rakai,Kizinga,Kizinga_B,Project assistant,RAK-KIZ-GOO-M-162727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11.89527,45571.47506800926,45571.48283021991
Central,Rakai,Kizinga,Kizinga_B,Project assistant,RAK-KIZ-ALI-F-182050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.84263,45571.62351482639,45571.63040094907
Central,Rakai,Kizinga,Kizinga_B,Project assistant,RAK-KIZ-STE-M-195432,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10.02194,45570.58523315972,45570.59162359954
Central,Rakai,Kizinga,Kizinga_B,Project assistant,RAK-KIZ-KAJ-M-181349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.7305,45571.64538469908,45571.65350761574
East,Luuka,Kawanga,Kawanga,Project assistant,LUU-KAW-RIC-M-155905,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.68941,45572.563324930554,45572.567603483796
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-ADD-F-102534-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.03444,45572.49501111111,45572.49689927083
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-BEN-M-111326-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.23622,45572.43177650463,45572.434531921295
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-BEN-M-082828-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.57447,45572.428546724535,45572.43149130787
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-ADD-F-102534-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.48928,45570.579429502315,45572.42006603009
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-BEA-F-100754-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.50313,45572.42521875,45572.42799704861
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-YOR-M-115125-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91976,45572.45909104167,45572.49461653935
Central,Rakai,Kizinga,Kizinga_A,Project assistant,RAK-KIZ-AIR-F-142614,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.94226,45572.5210858912,45572.53266528935
East,Luuka,Kawanga,Kawanga,Project assistant,LUU-KAW-RUT-F-154736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.44298,45572.583421180556,45572.59760994213
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-EDS-M-095837-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.39419,45572.55417688657,45572.55942049769
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-ERI-M-110309-9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.81335,45572.594016111114,45572.596711226855
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-DAN-M-161046-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.31427,45569.58288891204,45572.53583241898
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-ENI-F-111518-9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.0628,45572.58168775463,45572.58836835648
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-DEB-F-151609-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.42875,45572.536045532404,45572.537621840274
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-ELI-M-092111-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.30799,45572.55957319444,45572.56628608796
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-ELI-M-165723-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.68438,45572.57349365741,45572.579077222224
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-DUN-M-095718-9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.20612,45572.55064400463,45572.554026273145
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-EVA-M-161852-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.41642,45572.596841377315,45572.60934592593
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-ENO-M-085901-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.77924,45572.58875333333,45572.593828923615
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-ELI-M-114446-9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.41886,45572.566702511576,45572.57317081019
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-DEN-M-112931-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.45332,45572.53777623842,45572.54105731482
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-DEN-M-141926-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.43497,45572.541227256945,45572.54999586805
South West,Mitooma,Kabarore,Burindi,Project assistant,MIT-BUR-ELV-M-145642-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.83281,45572.579237314814,45572.58148275463
Central,Rakai,Kizinga,Kizinga_B,Project assistant,RAK-KIZ-JAC-F-160624,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.03663,45573.46633333333,45573.47508056713
Central,Rakai,Kizinga,Kizinga_B,Project assistant,RAK-KIZ-MED-M-161406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.26221,45573.48167363426,45573.486881585646
Central,Rakai,Kizinga,Kizinga_B,Project assistant,RAK-KIZ-MUT-F-104349,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.44603,45573.40440474537,45573.419928773146
Central,Rakai,Kizinga,Kizinga_B,Project assistant,RAK-KIZ-GEF-M-125444,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.43161,45573.38919922453,45573.3981696412
Central,Rakai,Kizinga,Kizinga_B,Project assistant,RAK-KIZ-YOW-M-155458,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6.5015,45573.443441574076,45573.44772454861
Central,Rakai,Kizinga,Kizinga_B,Project assistant,RAK-KIZ-GAD-M-204414,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,14.67682,45573.36469193287,45573.37742211806
Central,Rakai,Kizinga,Kizinga_B,Project assistant,RAK-KIZ-ROB-M-182832,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,7.01644,45573.346437569446,45573.363521354164
Central,Rakai,Kizinga,Kizinga_C,Project assistant,RAK-KIZ-JEN-F-134538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.78727,45570.36156440972,45570.36982613426
Central,Rakai,Kizinga,Kizinga_C,Project assistant,RAK-KIZ-SAI-M-133718,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,5.85044,45570.370575891204,45570.374100381945
Central,Rakai,Kizinga,Kizinga_C,Project assistant,RAK-KIZ-JAC-M-170836,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,20.29754,45569.825069039354,45570.30643174768
Central,Rakai,Kizinga,Kizinga_C,Project assistant,RAK-KIZ-JON-M-115328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20.93768,45570.34429125,45570.360126273146
Central,Rakai,Kizinga,Kizinga_C,Project assistant,RAK-KIZ-ALE-M-110232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11.55045,45570.32952133102,45570.33722444445
Central,Rakai,Kizinga,Kizinga_C,Project assistant,RAK-KIZ-KYA-F-092319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19.01412,45570.30833259259,45570.32867068287
East,Luuka,Kawanga,Nantamali,Project assistant,LUU-NAN-SIM-M-145126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.75329,45566.7112165162,45566.72206894676
East,Luuka,Kawanga,Nantamali,Project assistant,LUU-NAN-EDW-M-121834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.7863,45567.64692746528,45567.66168480324
East,Luuka,Kawanga,Nantamali,Project assistant,LUU-NAN-AID-F-105435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,10.07,45567.63767304398,45567.64689952546
East,Luuka,Kawanga,Nantamali,Project assistant,LUU-NAN-AMI-F-112855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.55529,45567.60637267361,45567.61098804398
East,Luuka,Kawanga,Bugonza,Project assistant,LUU-BUG-STE-M-111223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51.59282,45567.69428283565,45568.46780907407
East,Luuka,Kawanga,Bugonza,Project assistant,LUU-BUG-IBR-M-162450,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.82347,45568.467837743054,45568.4697984838
East,Luuka,Kawanga,Bugonza,Project assistant,LUU-BUG-ZEK-M-162842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.88753,45568.47009608796,45568.479427881946
East,Luuka,Kawanga,Bugonza,Project assistant,LUU-BUG-HEN-M-161915,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.24865,45568.48036815972,45568.487623113426
East,Luuka,Kawanga,Nantamali,Project assistant,LUU-NAN-BIT-F-112213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.1303,45567.59687386574,45567.60483009259
East,Luuka,Kawanga,Nantamali,Project assistant,LUU-NAN-DAV-M-115032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,12.6589,45567.552080243055,45567.572754375
East,Luuka,Kawanga,Nantamali,Project assistant,LUU-NAN-NAT-M-140210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.8255,45567.57278171297,45567.57739903935
